customer_index,segment,churn_probability,persona,secondary_persona,priority,driver_1,driver_2,driver_3,recommended_actions
31095,Low,0.9828,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Returns_Rate,Purchase_Frequency,Sale Notification
24493,Low,0.9802,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Discount_Usage_Rate,Email_Open_Rate,Sale Notification
35834,Low,0.9227,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Sale Notification
39856,High,0.9897,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,Returns_Rate,Service Recovery Campaign
38739,Low,0.94,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
5929,IMP,0.9933,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
46473,High,0.986,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,LTV_Per_Purchase,Service Recovery Campaign
1796,IMP,0.9914,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
48881,Medium,0.9861,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Returns_Rate,Promotional Campaign
24881,High,0.9869,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
18202,High,0.9211,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Product_Reviews_Written,Wishlist_Items,Service Recovery Campaign
17558,Low,0.8426,Frustrated Customer,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Returns_Rate,Feedback Request
3375,Low,0.9896,Price Sensitive Shopper,Disengaged Customer,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Returns_Rate,Sale Notification
21168,Low,0.9748,Dormant Customer,Disengaged Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Email_Open_Rate,Newsletter Reminder
19699,Low,0.8363,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
30893,VIP,0.992,Frustrated Customer,Price Sensitive Shopper,Critical,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Dedicated Customer Success Outreach | Priority Support | Returns Experience Review
13690,Medium,0.9198,Disengaged Customer,Frustrated Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Re-engagement Email
10153,Low,0.9808,Frustrated Customer,Price Sensitive Shopper,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Feedback Request
5835,Low,0.9864,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Returns_Rate,Email_Open_Rate,Newsletter
22503,Low,0.9751,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
11321,Medium,0.6259,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Wishlist_Items,Customer_Service_Calls,Re-engagement Email
47437,Low,0.9525,Frustrated Customer,Disengaged Customer,Minimal,Returns_Rate,Purchase_Frequency,Session_Duration_Avg,Feedback Request
9769,Medium,0.5265,Dormant Customer,Disengaged Customer,Low,Purchase_Frequency,Age,Returns_Rate,Automated Re-engagement Email
3410,Low,0.9723,Disengaged Customer,Frustrated Customer,Minimal,Customer_Service_Calls,Email_Open_Rate,Cart_Abandonment_Rate,Newsletter
8346,Medium,0.9689,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Returns_Rate,Email_Open_Rate,Promotional Campaign
23777,High,0.7304,Frustrated Customer,Dormant Customer,Medium,Days_Since_Last_Purchase,Purchase_Frequency,Customer_Service_Calls,Service Recovery Campaign
16771,Medium,0.9848,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
23782,Medium,0.9378,Frustrated Customer,Disengaged Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Customer Feedback Survey
32573,IMP,0.9909,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
35146,Medium,0.9625,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
31950,Medium,0.9866,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
12888,Medium,0.7612,Dormant Customer,Price Sensitive Shopper,Low,Customer_Service_Calls,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Automated Re-engagement Email
2068,Low,0.9125,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Customer_Service_Calls,Newsletter
19682,Low,0.6789,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Product_Reviews_Written,Feedback Request
22672,Medium,0.988,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Returns_Rate,Promotional Campaign
37457,Medium,0.681,Dormant Customer,Frustrated Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Customer_Service_Calls,Automated Re-engagement Email
32397,High,0.9928,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,Pages_Per_Session,Service Recovery Campaign
7076,Medium,0.8958,Disengaged Customer,Dormant Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Email_Open_Rate,Re-engagement Email
37572,Medium,0.97,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
16701,High,0.9856,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Age,Days_Since_Last_Purchase,Service Recovery Campaign
40401,IMP,0.9888,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
29364,High,0.9915,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
273,High,0.9812,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,Average_Order_Value,Service Recovery Campaign
6372,Low,0.9457,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Sale Notification
49548,High,0.9931,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
14649,Medium,0.4642,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Promotional Campaign
29980,Low,0.9838,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
44544,Low,0.7062,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Email_Open_Rate,Newsletter
18653,High,0.9922,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Service Recovery Campaign
38614,Low,0.5564,Frustrated Customer,Price Sensitive Shopper,Minimal,Age,Customer_Service_Calls,Cart_Abandonment_Rate,Feedback Request
34486,Low,0.9571,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Newsletter
36304,Low,0.9928,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Sale Notification
29496,IMP,0.9894,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,Days_Since_Last_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
45363,IMP,0.9996,Frustrated Customer,Price Sensitive Shopper,High,Age,Customer_Service_Calls,Discount_Usage_Rate,Priority Support | Service Recovery Campaign
25710,High,0.9934,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,Returns_Rate,Service Recovery Campaign
33018,IMP,0.983,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
22608,Low,0.8806,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Session_Duration_Avg,Newsletter
24658,High,0.9863,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,Flag_Missing,Service Recovery Campaign
46372,Medium,0.9146,Disengaged Customer,Dormant Customer,Low,Cart_Abandonment_Rate,Returns_Rate,Email_Open_Rate,Re-engagement Email
24920,High,0.9943,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Service Recovery Campaign
29085,Low,0.9186,Disengaged Customer,Frustrated Customer,Minimal,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Newsletter
47556,Low,0.6207,Disengaged Customer,Frustrated Customer,Minimal,Customer_Service_Calls,Email_Open_Rate,Cart_Abandonment_Rate,Newsletter
44750,IMP,0.9896,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
19459,IMP,0.9917,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
37824,IMP,0.9804,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
26071,Low,0.8589,Dormant Customer,Disengaged Customer,Minimal,Purchase_Frequency,Days_Since_Last_Purchase,Mobile_App_Usage,Newsletter Reminder
42342,Low,0.6713,Disengaged Customer,Frustrated Customer,Minimal,Email_Open_Rate,Customer_Service_Calls,Purchase_Frequency,Newsletter
37827,High,0.8427,Price Sensitive Shopper,Dormant Customer,Medium,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Targeted Coupon
24668,IMP,0.9924,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
10576,Low,0.9171,Frustrated Customer,Price Sensitive Shopper,Minimal,Returns_Rate,Purchase_Frequency,Cart_Abandonment_Rate,Feedback Request
47032,Low,0.7115,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Customer_Service_Calls,Pages_Per_Session,Feedback Request
35646,High,0.4093,Frustrated Customer,Disengaged Customer,Medium,Cart_Abandonment_Rate,Session_Duration_Avg,Returns_Rate,Service Recovery Campaign
48350,Low,0.733,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Age,Days_Since_Last_Purchase,Newsletter
14410,Low,0.9142,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
42889,Medium,0.9462,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
14740,High,0.9806,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
7674,Medium,0.9561,Disengaged Customer,Price Sensitive Shopper,Low,Customer_Service_Calls,Email_Open_Rate,Purchase_Frequency,Re-engagement Email
31968,Medium,0.9448,Disengaged Customer,Dormant Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Email_Open_Rate,Re-engagement Email
11862,Low,0.7935,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Mobile_App_Usage,Sale Notification
15250,High,0.986,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Email_Open_Rate,Discount_Usage_Rate,Service Recovery Campaign
32153,Low,0.5875,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Mobile_App_Usage,Sale Notification
21228,High,0.9816,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Total_Purchases,Targeted Coupon
26592,High,0.9904,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Age,Days_Since_Last_Purchase,Service Recovery Campaign
49682,Medium,0.6533,Disengaged Customer,Frustrated Customer,Low,Email_Open_Rate,Age,Returns_Rate,Re-engagement Email
7943,Medium,0.8735,Frustrated Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Returns_Rate,Purchase_Frequency,Customer Feedback Survey
317,High,0.9855,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,Pages_Per_Session,Service Recovery Campaign
40997,Low,0.9501,Disengaged Customer,Price Sensitive Shopper,Minimal,Email_Open_Rate,Cart_Abandonment_Rate,Age,Newsletter
35840,Medium,0.5451,Disengaged Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Age,Email_Open_Rate,Re-engagement Email
11411,IMP,0.9881,Price Sensitive Shopper,Disengaged Customer,High,Age,Discount_Usage_Rate,Total_Purchases,Loyalty Rewards | Targeted Coupon
11697,IMP,0.9834,Price Sensitive Shopper,Disengaged Customer,High,Age,Discount_Usage_Rate,Wishlist_Items,Loyalty Rewards | Targeted Coupon
34074,Low,0.9894,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Newsletter
35019,Low,0.9044,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
6486,Low,0.9328,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Sale Notification
38003,Medium,0.9234,Frustrated Customer,Disengaged Customer,Low,Returns_Rate,Cart_Abandonment_Rate,Email_Open_Rate,Customer Feedback Survey
44727,Medium,0.968,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Email_Open_Rate,Promotional Campaign
39992,IMP,0.9928,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
32300,High,0.9742,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Service Recovery Campaign
9382,Medium,0.9762,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Returns_Rate,Promotional Campaign
13000,High,0.9889,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Total_Purchases,Returns_Rate,Service Recovery Campaign
1753,High,0.9998,Frustrated Customer,Price Sensitive Shopper,Medium,Age,Discount_Usage_Rate,Customer_Service_Calls,Service Recovery Campaign
23967,Low,0.9784,Frustrated Customer,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Returns_Rate,Feedback Request
32660,IMP,0.9932,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
41708,Medium,0.9175,Dormant Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Automated Re-engagement Email
13946,High,0.9896,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Service Recovery Campaign
14943,High,0.9998,Price Sensitive Shopper,Frustrated Customer,Medium,Age,Discount_Usage_Rate,Customer_Service_Calls,Targeted Coupon
26383,Low,0.9951,Dormant Customer,Price Sensitive Shopper,Minimal,Days_Since_Last_Purchase,Purchase_Frequency,Cart_Abandonment_Rate,Newsletter Reminder
14336,High,0.9727,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Email_Open_Rate,Service Recovery Campaign
34559,Low,0.979,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Sale Notification
29434,High,0.9908,Price Sensitive Shopper,Dormant Customer,Medium,Age,Discount_Usage_Rate,Total_Purchases,Targeted Coupon
31228,Medium,0.5491,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Promotional Campaign
22247,Low,0.9146,Disengaged Customer,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter
29606,VIP,0.9999,Price Sensitive Shopper,Frustrated Customer,Critical,Age,Discount_Usage_Rate,Customer_Service_Calls,VIP Loyalty Rewards | Exclusive Discount Access
20801,Low,0.6951,Frustrated Customer,Disengaged Customer,Minimal,Customer_Service_Calls,Returns_Rate,Product_Reviews_Written,Feedback Request
48852,Low,0.8515,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Returns_Rate,Email_Open_Rate,Newsletter
8719,Low,0.6729,Frustrated Customer,Disengaged Customer,Minimal,Returns_Rate,Customer_Service_Calls,Cart_Abandonment_Rate,Feedback Request
22707,Medium,0.7535,Frustrated Customer,Price Sensitive Shopper,Low,Customer_Service_Calls,Cart_Abandonment_Rate,Purchase_Frequency,Customer Feedback Survey
18693,Medium,0.8171,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Login_Frequency,Promotional Campaign
40839,Medium,0.9829,Price Sensitive Shopper,Dormant Customer,Low,Age,Discount_Usage_Rate,Membership_Years,Promotional Campaign
42897,Medium,0.9565,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Promotional Campaign
15533,High,0.9844,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Mobile_App_Usage,Targeted Coupon
26063,Medium,0.9455,Dormant Customer,Disengaged Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Email_Open_Rate,Automated Re-engagement Email
23607,High,0.9864,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Discount_Usage_Rate,Service Recovery Campaign
35664,High,0.9932,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
44192,IMP,0.9901,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
28793,IMP,0.9882,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
7118,Low,0.9742,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Returns_Rate,Email_Open_Rate,Feedback Request
1208,Medium,0.9842,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Purchase_Frequency,Promotional Campaign
24472,IMP,0.992,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
